examOrdinal,questionKey,questionTag,maxScore,cognitiveLevel,difficulty,knowledgeCode,knowledgeTitle,chapterCode,inFramework,outsideTopic,outsideTitle,confidence,reviewFlags,contentPreview
58,I-3,TN4,0.25,NB,1,C1.B1.2,"Cực trị: khái niệm, cách tìm cực trị",C1,true,,,0.84,,Cho hàm số y = f(x) liên tục trên Ủ và có bảng xét dấu của đạo hàm như sau Số điểm cực trị của hàm số đã cho là
58,I-4,TN4,0.25,NB,1,C1.B1.2,"Cực trị: khái niệm, cách tìm cực trị",C1,true,,,0.96,,Hình về sau đây là đồ thị của hàm số nào trong các hàm số dưới đây ?
58,I-5,TN4,0.25,NB,1,C2.B7.1,Hệ trục toạ độ Oxyz,C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian với hệ tọa độ Oxyz, cho $ a=(2;3;3) $, $ b=(0,-2,-1) $, $ c=(1,-2;1) $. Khi đó tọa độ của vec $ -\tau\sigma\vec{u}=2\vec{a}+\vec{b}-\vec{c} $ là"
58,I-6,TN4,0.25,NB,1,C1.B1.1,"Tính đơn điệu (đồng biến, nghịch biến); xét dấu đạo hàm; bảng biến thiên",C1,true,,,0.96,,Cho hàm số y = f(x) có đồ thị như hình bên dưới Hàm số đã cho đồng biến trên khoảng nào ?
58,I-7,TN4,0.25,NB,1,C1.B3.2,Tiệm cận đứng,C1,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,Đồ thị hàm số $y = \frac{x + 5}{x - 1}$ có đường tiệm cận đứng là
58,I-8,TN4,0.25,NB,1,C1.B2.2,Tìm GTLN–GTNN trên một đoạn / khoảng / tập xác định,C1,true,,,0.96,,Cho hàm số y = f(x) liên tục và có đồ thị trên đoạn [-2;2] như hình vẽ dưới đây: Gọi M và m làn lượt là giá trị lớn nhất và giá trị nhỏ nhất của hàm số $f(x)$ trên đoạn $[-2;2]$. ...
58,I-9,TN4,0.25,NB,1,C2.B8.1,"Toạ độ phép cộng, trừ, nhân với một số",C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian với hệ tọa độ Oxyz, cho điểm $ M(2;1;-3) $. Hình chiếu vuông góc của điểm $ M(2;1;-3) $ trên trục Ox có tọa độ là"
58,I-10,TN4,0.25,NB,1,C2.B7.1,Hệ trục toạ độ Oxyz,C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,Trong không gian Oxyz cho $ \vec{a} = (2; -2; 6) $. Khi đó độ dài của vec tơ $ \vec{a} $
58,I-11,TN4,0.25,TH,2,C3.B9.1,Khoảng biến thiên,C3,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,Tìm hiểu thời gian hoàn thành một bài tập (đơn vị: phút) của một số học sinh thu được kết quả sau: <table border=1 style='margin: auto; word-wrap: break-word;'><tr><td style='text...
58,I-12,TN4,0.25,NB,1,C2.B8.2,Biểu thức toạ độ của tích vô hướng,C2,true,,,0.685,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian Oxyz, cho hai vectơ $ a=(2;3;3) $, $ b=(3;2;-1) $. Khi đó tích vô hướng $ \vec{a}\cdot\vec{b} $ bằng"
58,II-1,DS,1,VD,3,C2.B7.2,"Toạ độ của điểm, toạ độ của vectơ",C2,true,,,0.68,,Cho hàm số $ y = \frac{x^{2} - 3x + 6}{x - 1} $
58,II-2,DS,1,VD,3,,,,false,OUT.LUONG_GIAC,Luong giac ngoai nguyen ham/tich phan,0.63,OUT_OF_FRAME,Mục nước h (đơn vị: mét) tại một cảng biển sau t Ở giờ tính từ thời điểm nửa đêm được xác định bởi công thức: $ h(t) = 4\cos\left(\frac{\pi t}{6} + \frac{\pi}{3}\right) + 10 $ với...
58,II-3,DS,1,VD,3,C5.B16.1,Góc giữa hai đường thẳng,C5,true,,,0.96,,"Trong không gian O.xyz, cho hình hộp $ ABCD.A'B'C'D' $ có $ A(0;0;0), B(3;0;0), D(0;3;0) $, $ D'(0;3;-3) $. Gọi G là trọng tâm của tam giác $ B'BD' $."
58,II-4,DS,1,VD,3,,,,false,OUT.MU_LOGARIT,Ham mu - logarit / tap xac dinh log,0.63,OUT_OF_FRAME,"Cho hình chóp S.ABCD có đáy ABCD là hình thoi tâm O, AB = 4a và BAD = 120°. Gọi H là trung điểm của AO. Biết SH vương góc với mặt phẳng (ABCD) và SH = a $ \sqrt{3} $."
58,III-1,TLN,0.5,VD,3,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,OUT_OF_FRAME,"Một chi tiết máy mẫu bằng nhựa đúc đặc có dạng hình chóp tử giác đều, cạnh đáy bằng 20 cm. Do bị lỗi kĩ thuật, bên trong chi tiết này có một khoang rỗng. Để kiểm tra, kỹ sư thả ch..."
58,III-2,TLN,0.5,VD,3,,,,false,OUT.MU_LOGARIT,Ham mu - logarit / tap xac dinh log,0.63,OUT_OF_FRAME,Cho hàm số $y = g(x) = \ln \frac{(x-2)^2(x+5)}{(x-4)(x+1)}}$. Hỏi đồ thị hàm số có bao nhiêu đường tiệm cận( chỉ xét tiệm cận đứng và tiệm cận ngang)
58,III-3,TLN,0.5,VDC,4,,,,false,OUT.UNCLASSIFIED,Chua nhan dien duoc theo khung,0.25,OUT_OF_FRAME;LOW_CONFIDENCE,Một kỹ sư tiến hành lắp ráp một rotor của động cơ phản lực. Rotor có 9 khe cắm cánh quạt được đánh số có định từ 1 đến 9 theo vòng tròn (như hình vẽ). Khoảng cách giữa các khe đều...
58,III-4,TLN,0.5,VDC,4,CD2.B4.2,Tối ưu trong kinh tế,CD2,true,,,0.96,,"Một nông trại dâu tây sạch tại Đà Lạt ( Bên A) ký hợp đồng cung cấp độc quyền cho một chuỗi cửa hàng tại TP.HCM ( Bên B). Dựa trên dữ liệu thị trường, Bên B dự tính rằng nếu mỗi n..."
58,III-5,TLN,0.5,VDC,4,C1.B2.2,Tìm GTLN–GTNN trên một đoạn / khoảng / tập xác định,C1,true,,,0.96,,"Cho một tòa nhà đô chơi có dạng hình hộp chữ nhất ABCD. A'B'C'D' với đáy là hình vuông cạnh 20 cm và chiều cao 80 cm, A'B'C'D' là mặt dưới, ABCD là mặt trên. Một con kiến xuất phá..."
58,III-6,TLN,0.5,VDC,4,,,,false,OUT.TO_HOP_XAC_SUAT_CO_BAN,To hop / xac suat co ban,0.63,OUT_OF_FRAME,"Chọn ngẫu nhiên 5 số phân biệt từ tập $X=\{2,4;6,8;10,12;13,14;16,18;20\}$ để xếp vào 5 ô A, B, C, D, O như hình vẽ (mỗi ô xếp một số). Gọi Y là biến có “số 13 xếp ở ô O và tổng c..."
59,I-1,TN4,0.25,NB,1,C5.B14.1,"Vectơ pháp tuyến, cặp vectơ chỉ phương",C5,true,,,0.96,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12,"Trong không gian với hệ trục tọa độ Oxy, cho mặt phẳng (P): $x - 2y + 2z - 1 = 0$. Một vecto pháp tuyến của mặt phẳng (P) có tọa độ là"
59,I-2,TN4,0.25,TH,2,,,,false,OUT.THONG_KE_KHAC,Thong ke ngoai khung phan tan,0.63,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12;OUT_OF_FRAME,Kết quả kiểm tra Toán của 40 học sinh lớp 12A được cho bởi bằng sau: <table border=1 style='margin: auto; word-wrap: break-word;'><tr><td style='text-align: center; word-wrap: bre...
59,I-3,TN4,0.25,NB,1,,,,false,OUT.CAP_SO,Cap so cong - cap so nhan,0.63,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12;QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Cho cấp số nhân $ (u_n) $ có số hàng đầu tiên $ u_1=3 $ và công bội $ q=-2 $. Số hàng thứ tư của cấp số nhân đã cho là
59,I-4,TN4,0.25,NB,1,,,,false,OUT.MU_LOGARIT,Ham mu - logarit / tap xac dinh log,0.63,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12;QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Tập nghiệm của bất phương trình $ \log_2(x-1) \leq 3 $ là
59,I-5,TN4,0.25,NB,1,C1.B2.2,Tìm GTLN–GTNN trên một đoạn / khoảng / tập xác định,C1,true,,,0.96,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12,Cho hàm số $y = f(x)$ có đồ thị trên đoạn [-2;2] như hình vẽ. Tổng giá trị lớn nhất và giá trị nhỏ nhất của hàm số đã cho trên đoạn [-2;2] bằng
59,I-6,TN4,0.25,NB,1,C2.B7.2,"Toạ độ của điểm, toạ độ của vectơ",C2,true,,,0.68,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12;QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian với hệ trục tọa độ Oxyz, cho vẹctơ $ \vec{u} = 3\vec{i} - 2\vec{j} + \vec{k} $. Tọa độ của vẹctơ $ \vec{u} $ là"
59,I-7,TN4,0.25,NB,1,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12;QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,"Cho hình chóp O.ABC có OA, OB, OC đôi một vuông góc với nhau và OA = a, OB = b, OC = c. Thể tích của khối chóp O.ABC bằng"
59,I-8,TN4,0.25,NB,1,C4.B13.2,Tính thể tích vật thể (gồm vật thể tròn xoay),C4,true,,,0.94,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12;QUESTION_MC_ANSWER_NEEDS_REVIEW,"Cho hàm số $y = f(x)$ liên tục và không âm trên đoạn [0;2]. Thể tích khối tròn xoay sinh ra khi quay quanh trục $Ox$ hình phẳng giới hạn bởi đồ thị hàm số $y = f(x)$, trục hoành v..."
59,I-9,TN4,0.25,NB,1,C2.B6.2,Tổng và hiệu của hai vectơ,C2,true,,,0.68,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12;QUESTION_MC_ANSWER_NEEDS_REVIEW,Cho hàm số y = f(x) có đạo hàm trên Ủ và có bảng xét dấu của f'(x) như sau: Số điểm cực trị của hàm số $y = f(x)$ là
59,I-10,TN4,0.25,NB,1,C4.B11.1,Khái niệm nguyên hàm,C4,true,,,0.96,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12;QUESTION_MC_ANSWER_NEEDS_REVIEW,"Cho hình hộp ABCD.A'B'C'D' (tham khảo hình vẽ). Khi đó, tổng $ \overrightarrow{AB} + \overrightarrow{AD} + \overrightarrow{DD'} $ bằng"
59,I-11,TN4,0.25,NB,1,C4.B11.1,Khái niệm nguyên hàm,C4,true,,,0.908,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12;QUESTION_MC_ANSWER_NEEDS_REVIEW,Họ nguyên hàm của hàm số $f(x)=x^7$ là
59,I-12,TN4,0.25,NB,1,,,,false,OUT.LUONG_GIAC,Luong giac ngoai nguyen ham/tich phan,0.63,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12;QUESTION_NO_SOLUTION_FOUND;OUT_OF_FRAME,Tập xác định của hàm số $y = \tan x$ là
59,II-1,DS,1,VD,3,,,,false,OUT.TO_HOP_XAC_SUAT_CO_BAN,To hop / xac suat co ban,0.63,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12;OUT_OF_FRAME,"Trong vòng chung kết của cuộc thi ĐƯỜNG ĐỀN VINH QUANG có 4 thí sinh An, Bình, Toàn và Phương tham gia thi đấu. Sau khi An, Bình và Toàn hoàn thành phần thi cuối của mình, điểm số..."
59,II-2,DS,1,VD,3,C4.B12.1,Khái niệm tích phân,C4,true,,,0.96,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12,"Một người đang điều khiển ô tô chạy trên đường cao tốc. Khi cách trạm thu phí 1000m, tốc độ của ô tô là 90km/h. Sau 20 giây, người điều khiển ô tô bắt đầu giám tốc với tốc độ v(t)..."
59,II-3,DS,1,VD,3,C5.B14.5,Khoảng cách từ một điểm đến một mặt phẳng,C5,true,,,0.862,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12,"Cho hình hộp chữ nhật ABCD.A'B'C'D' có AB=4, AD=3 và AA'=12. Chọn hệ trục toạ độ Oxyz với góc O trùng với điểm A'; các tia A'B', A'D', A'A lần lượt trùng với các tia Ox, Oy, Oz (t..."
59,II-4,DS,1,VD,3,C2.B7.2,"Toạ độ của điểm, toạ độ của vectơ",C2,true,,,0.96,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12,"Cho hàm số $y = \frac{ax + bx + c}{x + d}$ ($a \neq 0$) có đồ thị là đường cong (C). Các đường thẳng $d_1$, $d_2$ lần lượt là tiệm cận đứng và tiệm cận xiên của đường cong (C) như..."
59,III-1,TLN,0.5,VD,3,,,,false,OUT.DAO_HAM_CO_BAN,Dao ham co ban / tiep tuyen,0.63,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12;OUT_OF_FRAME,"Cho hình vuông ABCD có độ dài cạnh bằng 1. Cung AC là một phần tư đường tròn tâm D, bán kính DA (tham khảo hình vẽ). Giả sử P là điểm thay đổi trên cung AC (P khác A và C). Tiếp t..."
59,III-2,TLN,0.5,VDC,4,,,,false,OUT.TO_HOP_XAC_SUAT_CO_BAN,To hop / xac suat co ban,0.63,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12;OUT_OF_FRAME,"Người ta trang trí một bảng ở vương 4×4 (như hình 1) bởi các ngôi sao và các bông hoa giống nhau. Mỗi ô vương nhỏ được dán một ngôi sao hoặc một bông hoa, sao cho trong mỗi hàng h..."
59,III-3,TLN,0.5,VDC,4,,,,false,OUT.MU_LOGARIT,Ham mu - logarit / tap xac dinh log,0.63,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12;OUT_OF_FRAME,Sau khi một loại thuốc kháng sinh được tiêm vào cơ thể thì nòng độ của thuốc trong máu sẽ giảm dần theo thời gian do quá trình chuyển hóa. Nòng độ thuốc trong máu sau tư giờ kế từ...
59,III-4,TLN,0.5,VDC,4,CD3.B6.2,Vay nợ của các tổ chức tín dụng,CD3,true,,,0.68,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12;QUESTION_SHORT_ANSWER_NEEDS_REVIEW,"Anh Tú vay ngân hàng 300 triệu đồng để mua xe ô tô với lãi suất cố định 7,2%/năm theo hình thức trả góp hằng tháng, trong thời hạn 12 tháng (ứng với 12 kì trả nợ). Trong thời hạn ..."
59,III-5,TLN,0.5,VDC,4,C4.B13.1,Tính diện tích hình phẳng,C4,true,,,0.96,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12,Trong lưới ô vuông có hai đường parabol như hình vẽ. Biết rằng mỗi ô vuông nhỏ có cạnh bằng 1 cm. Diện tích của hình phẳng trong lưới ô vuông được giới hạn bởi hai đường parabol (...
59,III-6,TLN,0.5,VD,3,,,,false,OUT.LUONG_GIAC,Luong giac ngoai nguyen ham/tich phan,0.63,EXAM_I_SOLUTION_INCOMPLETE_11_OF_12;OUT_OF_FRAME,"Cho hình chóp tứ giác S.ABCD có đáy ABCD là hình vuông cạnh bằng 2. Biết rằng SA vuông góc với mặt phẳng (ABCD) và SA = $ \sqrt{6} $ (tham khảo hình vẽ). Góc phẳng nhị diện [S, BD..."
60,I-1,TN4,0.25,NB,1,,,,false,OUT.LUONG_GIAC,Luong giac ngoai nguyen ham/tich phan,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,"Cho hình chóp SABC có SA vuông góc với mặt phẳng (ABC), SA = $ a\sqrt{2} $, AB = $ a\sqrt{2} $ (xem hình dưới). Góc giữa đường thẳng SB và mặt phẳng (ABC) bằng"
60,I-2,TN4,0.25,NB,1,,,,false,OUT.LUONG_GIAC,Luong giac ngoai nguyen ham/tich phan,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Tập xác định của hàm số $y = \tan x$ là
60,I-3,TN4,0.25,NB,1,C1.B3.3,Tiệm cận xiên,C1,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,Tiệm cận xiên của đồ thị hàm số $y = x + 1 - \frac{1}{x - 2}$ là đường thẳng có phương trình
60,I-4,TN4,0.25,NB,1,C2.B6.1,Khái niệm vectơ trong không gian,C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,Cho hai vectơ Ẅ và Ồ cùng hướng và khác vectơ Ồ. Phát biểu nào sau đây là đúng?
60,I-5,TN4,0.25,NB,1,C4.B11.1,Khái niệm nguyên hàm,C4,true,,,0.899,QUESTION_MC_ANSWER_NEEDS_REVIEW,Họ nguyên hàm của hàm số $ f(x) = 2^x - x $ là
60,I-6,TN4,0.25,NB,1,,,,false,OUT.TAP_HOP_MENH_DE,Tap hop / menh de ngoai khung,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Cho hàm số y = f(x) có bảng biến thiên như sau. <table border=1 style='margin: auto; word-wrap: break-word;'><tr><td style='text-align: center; word-wrap: break-word;'>x</td><td s...
60,I-7,TN4,0.25,NB,1,C5.B14.1,"Vectơ pháp tuyến, cặp vectơ chỉ phương",C5,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian với hệ tọa độ Oxyz, cho mặt phẳng ( $ \alpha $): $ 3x + 2y - 4z + 1 = 0 $. Vécto nào sau đây là một vécto pháp tuyến của mặt phẳng ( $ \alpha $)?"
60,I-8,TN4,0.25,TH,2,C3.B9.2,Khoảng tứ phân vị,C3,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,Thống kê điểm thi đánh giá năng lực của 120 học sinh một trường THPT được cho ở bảng sau. <table border=1 style='margin: auto; word-wrap: break-word;'><tr><td style='text-align: c...
60,I-9,TN4,0.25,NB,1,,,,false,OUT.CAP_SO,Cap so cong - cap so nhan,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Cho cấp số công $ (u_n) $ có $ u_1=1 $ và công sai $ d=3 $. Giá trị của $ u_4 $ bằng
60,I-10,TN4,0.25,NB,1,,,,false,OUT.LUONG_GIAC,Luong giac ngoai nguyen ham/tich phan,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Tập nghiệm S của phương trình sinx = 1 là
60,I-11,TN4,0.25,NB,1,C2.B8.1,"Toạ độ phép cộng, trừ, nhân với một số",C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian với hệ tọa độ Oxyz, cho hai điểm $ A(2,-4;3) $ và $ B(2;2;9) $. Trung điểm của đoạn AB có tọa độ là"
60,I-12,TN4,0.25,NB,1,C4.B13.1,Tính diện tích hình phẳng,C4,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong mặt phẳng với hệ tọa độ Oxy, diện tích S của hình phẳng giới hạn bởi đồ thị hàm số $y = x^{2} - 2x$, trực hoành và hai đường thẳng $x = -1, x = 3$ được xác định bằng công th..."
60,II-1,DS,1,VD,3,,,,false,OUT.CAP_SO,Cap so cong - cap so nhan,0.63,OUT_OF_FRAME,"Một hộp chứa các viên bi có kích thước và khối lượng như nhau gồm 5 viên bi trắng, 6 viên bi đỏ và 8 viên bi xanh. Lấy ngẫu nhiên đồng thời 5 viên bi từ hộp, trong đó có x viên bi..."
60,II-2,DS,1,VD,3,C4.B13.1,Tính diện tích hình phẳng,C4,true,,,0.96,,Cho hàm số $ f(x)=2x^{3}-3x^{2}+1 $.
60,II-3,DS,1,VD,3,C5.B16.3,Góc giữa hai mặt phẳng,C5,true,,,0.848,,"Mô hình toán học sau đây được sử dụng trong quan sát chuyển động của một vật. Trong không gian với hệ tọa độ Oxyz có i, j, k lần lượt là các vẹt đơn vị trên các trục Ox, Oy, Oz và..."
60,II-4,DS,1,TH,2,,,,false,OUT.MU_LOGARIT,Ham mu - logarit / tap xac dinh log,0.63,OUT_OF_FRAME,Cho hàm số $ f(x)=92-20\ln(x+1) $.
60,III-1,TLN,0.5,VDC,4,C5.B14.2,Phương trình tổng quát của mặt phẳng,C5,true,,,0.785,,"Ông An đang xây một ngôi nhà, trong quá trình xây phải đồ bê tông cho một mái vát để lợp ngói. Ông tính toán việc ghép cốt pha đi qua điểm B trên một chân tường và điểm C trên cột..."
60,III-2,TLN,0.5,VD,3,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,OUT_OF_FRAME,"Cho hình lăng trụ đứng ABC.A'B'C' có đáy ABC là tam giác vuông tại A, BC = 2 $ \sqrt{3} $, AB = 3. Khoảng cách giữa đường thẳng AA' và mặt phẳng (BCC'B') bằng bao nhiêu?"
60,III-3,TLN,0.5,VD,3,,,,false,OUT.PHUONG_TRINH_BAT_PHUONG_TRINH,Phuong trinh / bat phuong trinh ngoai khung,0.63,OUT_OF_FRAME,"Để gây quỹ từ thiện, câu lạc bộ thiện nguyện của một trường THPT tổ chức hoạt động bán hàng với hai mặt hàng là trả sửa và bánh ngọt. Câu lạc bộ thiết kế hai thực đơn. Thực đơn 1 ..."
60,III-4,TLN,0.5,VDC,4,C4.B13.1,Tính diện tích hình phẳng,C4,true,,,0.96,,Người ta dự định trồng hoa để trang trí vào phần tô đậm trong hình vẽ dưới đây. Biết rằng phần tô đặm là diện tích hình phẳng giới hạn bởi đồ thị hai hàm số $y = f(x) = ax^3 + bx^...
60,III-5,TLN,0.5,VDC,4,CD2.B4.2,Tối ưu trong kinh tế,CD2,true,,,0.68,,Một khu chung cư có 120 căn hộ cho thuê. Người quản lí của khu chung cư nhận thấy rằng nếu giá thuê một căn hộ là 7 triệu đồng một tháng thì tất cả các căn hộ đều sẽ có người thuê...
60,III-6,TLN,0.5,VDC,4,,,,false,OUT.TO_HOP_XAC_SUAT_CO_BAN,To hop / xac suat co ban,0.63,OUT_OF_FRAME,"Gọi S là tập hợp tất cả các số tự nhiên có 6 chữ số khác nhau được lập từ các chữ số 1, 2, 3, 4, 5, 6. Lấy ngẫu nhiên một số thuộc S, gọi T là xác suất số lấy được là số lẻ đồng t..."
61,I-1,TN4,0.25,NB,1,C1.B2.2,Tìm GTLN–GTNN trên một đoạn / khoảng / tập xác định,C1,true,,,0.96,,Cho hàm số y = f(x) liên tục trên đoạn [-2;3] và có đồ thị trong hình bên. Giá trị lớn nhất của hàm số $ y = f(x) $ trên đoạn $ [-2; 3] $ bằng bao nhiêu?
61,I-2,TN4,0.25,NB,1,C1.B1.1,"Tính đơn điệu (đồng biến, nghịch biến); xét dấu đạo hàm; bảng biến thiên",C1,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,Cho hàm số y = f(x) có bảng biến thiên như sau: Hàm số đã cho đồng biến trên khoảng nào sau đây?
61,I-3,TN4,0.25,NB,1,C5.B15.1,"Phương trình đường thẳng (tham số, chính tắc)",C5,true,,,0.785,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Khảo Cho hàm số bậc hai $f(x)$. Biết đồ thị hàm số $y = f(x)$ cắt đường thẳng $y = 9x + 8$ tại hai điểm $A$, $B$ phân biệt có hoành độ lần lượt là $x_A = -1$, $x_B = 4$. Tính $I =..."
61,I-4,TN4,0.25,NB,1,C4.B12.1,Khái niệm tích phân,C4,true,,,0.712,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Nếu $ \int_{0}^{1} f(x) \, dx = 2 $ và $ \int_{1}^{3} f(x) \, dx = 8 $ thì $ \int_{0}^{3} f(x) \, dx $ bằng"
61,I-5,TN4,0.25,NB,1,C2.B6.2,Tổng và hiệu của hai vectơ,C2,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,Cho hình lập phương ABCDA'B'C'D'. Véc to ỈB bằng véc to nào sau đây?
61,I-6,TN4,0.25,NB,1,C4.B12.1,Khái niệm tích phân,C4,true,,,0.694,QUESTION_MC_ANSWER_NEEDS_REVIEW,Khảng định nào sau đây đúng?.
61,I-7,TN4,0.25,NB,1,C4.B12.1,Khái niệm tích phân,C4,true,,,0.703,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Biết $ \int f(x)dx = x^2 + \cos x + C $, khẳng định nào sau đây đúng?"
